Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00     756/756         mesh_init_shape_at_gauss [71]
[45]     0.0    0.00    0.00     756         mesh_twentyseven_node_hexahedron_h [45]
-----------------------------------------------
                0.00    0.00     560/560         mesh_init_shape_at_gauss [71]
[46]     0.0    0.00    0.00     560         mesh_twenty_node_hexahedron_h [46]
-----------------------------------------------
                0.00    0.00     216/216         mesh_init_shape_at_gauss [71]
[47]     0.0    0.00    0.00     216         mesh_eight_node_hexahedron_dhdr [47]
-----------------------------------------------
                0.00    0.00     180/180         mesh_init_shape_at_gauss [71]
[48]     0.0    0.00    0.00     180         mesh_nine_node_quad_dhdr [48]
-----------------------------------------------
                0.00    0.00       1/166         wasora_parser_expression_in_string [214]
                0.00    0.00       1/166         wasora_parser_string_format [217]
                0.00    0.00       1/166         wasora_parser_keywords_ints [216]
                0.00    0.00      15/166         plugin_parse_line [108]
                0.00    0.00      19/166         wasora_parse_first_pass [211]
                0.00    0.00      29/166         wasora_mesh_parse_line [97]
                0.00    0.00      30/166         wasora_parser_string [69]
                0.00    0.00      70/166         wasora_parse_line [77]
[49]     0.0    0.00    0.00     166         wasora_get_next_token [49]
-----------------------------------------------
                0.00    0.00     160/160         mesh_init_shape_at_gauss [71]
[50]     0.0    0.00    0.00     160         mesh_eight_node_quad_dhdr [50]
-----------------------------------------------
                0.00    0.00     150/150         mesh_init_shape_at_gauss [71]
[51]     0.0    0.00    0.00     150         mesh_ten_node_tetrahedron_dhdr [51]
-----------------------------------------------
                0.00    0.00     126/126         mesh_init_shape_at_gauss [71]
[52]     0.0    0.00    0.00     126         mesh_six_node_prism_dhdr [52]
-----------------------------------------------
                0.00    0.00       2/120         mesh_three_node_line_init [147]
                0.00    0.00       6/120         mesh_six_node_triangle_init [145]
                0.00    0.00       8/120         mesh_eight_node_quadrangle_init [132]
                0.00    0.00      12/120         mesh_nine_node_quadrangle_init [141]
                0.00    0.00      12/120         mesh_ten_node_tetrahedron_init [146]
                0.00    0.00      24/120         mesh_twenty_node_hexaedron_init [149]
                0.00    0.00      56/120         mesh_twentyseven_node_hexaedron_init [150]
[53]     0.0    0.00    0.00     120         wasora_mesh_add_node_parent [53]
-----------------------------------------------
                0.00    0.00      50/100         wasora_parse_first_pass [211]
                0.00    0.00      50/100         wasora_parse_input_file [212]
[54]     0.0    0.00    0.00     100         wasora_read_line [54]
-----------------------------------------------
                0.00    0.00       2/98          wasora_mesh_parse_line [97]
                0.00    0.00       8/98          wasora_define_vector [99]
                0.00    0.00      18/98          wasora_define_function [79]
                0.00    0.00      70/98          wasora_define_variable [59]
[55]     0.0    0.00    0.00      98         wasora_check_name [55]
-----------------------------------------------
                0.00    0.00      90/90          mesh_init_shape_at_gauss [71]
[56]     0.0    0.00    0.00      90         mesh_nine_node_quad_h [56]
-----------------------------------------------
                0.00    0.00      80/80          mesh_init_shape_at_gauss [71]
[57]     0.0    0.00    0.00      80         mesh_eight_node_quad_h [57]
-----------------------------------------------
                0.00    0.00      72/72          mesh_init_shape_at_gauss [71]
[58]     0.0    0.00    0.00      72         mesh_eight_node_hexahedron_h [58]
-----------------------------------------------
                0.00    0.00       2/70          wasora_mesh_parse_line [97]
                0.00    0.00       7/70          wasora_mesh_init_before_parser [210]
                0.00    0.00      24/70          plugin_init_before_parser [167]
                0.00    0.00      37/70          wasora_init_before_parser [203]
[59]     0.0    0.00    0.00      70         wasora_define_variable [59]
                0.00    0.00      70/98          wasora_check_name [55]
-----------------------------------------------
                0.00    0.00      70/70          wasora_free_vars [199]
[60]     0.0    0.00    0.00      70         wasora_free_var [60]
-----------------------------------------------
                0.00    0.00      50/50          mesh_init_shape_at_gauss [71]
[61]     0.0    0.00    0.00      50         mesh_ten_node_tetrahedron_h [61]
-----------------------------------------------
                0.00    0.00       1/50          mesh_three_node_line_init [147]
                0.00    0.00       3/50          mesh_six_node_triangle_init [145]
                0.00    0.00       4/50          mesh_eight_node_quadrangle_init [132]
                0.00    0.00       5/50          mesh_nine_node_quadrangle_init [141]
                0.00    0.00       6/50          mesh_ten_node_tetrahedron_init [146]
                0.00    0.00      12/50          mesh_twenty_node_hexaedron_init [149]
                0.00    0.00      19/50          mesh_twentyseven_node_hexaedron_init [150]
[62]     0.0    0.00    0.00      50         wasora_mesh_compute_coords_from_parent [62]
-----------------------------------------------
                0.00    0.00      48/48          mesh_init_shape_at_gauss [71]
[63]     0.0    0.00    0.00      48         mesh_six_node_triang_dhdr [63]
-----------------------------------------------
                0.00    0.00      42/42          mesh_init_shape_at_gauss [71]
[64]     0.0    0.00    0.00      42         mesh_six_node_prism_h [64]
-----------------------------------------------
                0.00    0.00      40/40          mesh_init_shape_at_gauss [71]
[65]     0.0    0.00    0.00      40         mesh_four_node_quad_dhdr [65]
-----------------------------------------------
                0.00    0.00      34/34          wasora_parse_madeup_expression [72]
[66]     0.0    0.00    0.00      34         wasora_parse_factor [66]
                0.00    0.00      16/16          wasora_ends_in_zero [84]
                0.00    0.00      16/16          wasora_ends_in_init [83]
                0.00    0.00      16/24          wasora_get_matrix_ptr [75]
                0.00    0.00      16/25          wasora_get_vector_ptr [73]
                0.00    0.00      16/16          wasora_get_variable_ptr [88]
                0.00    0.00      16/16          wasora_get_builtin_function_ptr [85]
                0.00    0.00      16/16          wasora_get_builtin_vectorfunction_ptr [87]
                0.00    0.00      16/16          wasora_get_builtin_functional_ptr [86]
                0.00    0.00      16/18          wasora_get_function_ptr [82]
-----------------------------------------------
                0.00    0.00       1/32          wasora_evaluate_expression_in_string [186]
                0.00    0.00       1/32          wasora_free_print_functions [194]
                0.00    0.00      30/32          wasora_free_prints [196]
[67]     0.0    0.00    0.00      32         wasora_destroy_expression [67]
-----------------------------------------------
                0.00    0.00      30/30          wasora_parse_line [77]
[68]     0.0    0.00    0.00      30         wasora_parser_match_keyword_expression [68]
-----------------------------------------------
                0.00    0.00       1/30          wasora_parser_file_path [215]
                0.00    0.00       6/30          plugin_parse_line [108]
                0.00    0.00       8/30          wasora_mesh_parse_line [97]
                0.00    0.00      15/30          wasora_parse_line [77]
[69]     0.0    0.00    0.00      30         wasora_parser_string [69]
                0.00    0.00      30/166         wasora_get_next_token [49]
-----------------------------------------------
                0.00    0.00       2/28          mesh_eight_node_quadrangle_init [132]
                0.00    0.00       2/28          mesh_eight_node_hexahedron_init [131]
                0.00    0.00       2/28          mesh_nine_node_quadrangle_init [141]
                0.00    0.00       2/28          mesh_three_node_triangle_init [148]
                0.00    0.00       2/28          mesh_six_node_prism_init [144]
                0.00    0.00       2/28          mesh_three_node_line_init [147]
                0.00    0.00       2/28          mesh_two_node_line_init [151]
                0.00    0.00       2/28          mesh_one_node_point_init [143]
                0.00    0.00       2/28          mesh_four_node_quadrangle_init [134]
                0.00    0.00       2/28          mesh_six_node_triangle_init [145]
                0.00    0.00       4/28          mesh_hexa_gauss27_init [116]
                0.00    0.00       4/28          mesh_tetrahedron_gauss_init [117]
[70]     0.0    0.00    0.00      28         mesh_alloc_gauss [70]
-----------------------------------------------
                0.00    0.00       2/26          mesh_eight_node_quadrangle_init [132]
                0.00    0.00       2/26          mesh_eight_node_hexahedron_init [131]
                0.00    0.00       2/26          mesh_nine_node_quadrangle_init [141]
                0.00    0.00       2/26          mesh_three_node_triangle_init [148]
                0.00    0.00       2/26          mesh_six_node_prism_init [144]
                0.00    0.00       2/26          mesh_three_node_line_init [147]
                0.00    0.00       2/26          mesh_two_node_line_init [151]
                0.00    0.00       2/26          mesh_four_node_quadrangle_init [134]
                0.00    0.00       2/26          mesh_six_node_triangle_init [145]
                0.00    0.00       4/26          mesh_hexa_gauss27_init [116]
                0.00    0.00       4/26          mesh_tetrahedron_gauss_init [117]
[71]     0.0    0.00    0.00      26         mesh_init_shape_at_gauss [71]
                0.00    0.00    2268/2268        mesh_twentyseven_node_hexahedron_dhdr [37]
                0.00    0.00    1680/1680        mesh_twenty_node_hexahedron_dhdr [38]
                0.00    0.00     756/756         mesh_twentyseven_node_hexahedron_h [45]
                0.00    0.00     560/560         mesh_twenty_node_hexahedron_h [46]
                0.00    0.00     216/216         mesh_eight_node_hexahedron_dhdr [47]
                0.00    0.00     180/180         mesh_nine_node_quad_dhdr [48]
                0.00    0.00     160/160         mesh_eight_node_quad_dhdr [50]
                0.00    0.00     150/150         mesh_ten_node_tetrahedron_dhdr [51]
                0.00    0.00     126/126         mesh_six_node_prism_dhdr [52]
                0.00    0.00      90/90          mesh_nine_node_quad_h [56]
                0.00    0.00      80/80          mesh_eight_node_quad_h [57]
                0.00    0.00      72/72          mesh_eight_node_hexahedron_h [58]
                0.00    0.00      60/2108796     mesh_four_node_tetrahedron_dhdr [9]
                0.00    0.00      50/50          mesh_ten_node_tetrahedron_h [61]
                0.00    0.00      48/48          mesh_six_node_triang_dhdr [63]
                0.00    0.00      42/42          mesh_six_node_prism_h [64]
                0.00    0.00      40/40          mesh_four_node_quad_dhdr [65]
                0.00    0.00      24/24          mesh_six_node_triang_h [74]
                0.00    0.00      24/47544       mesh_three_node_triang_dhdr [16]
                0.00    0.00      20/878660      mesh_four_node_tetrahedron_h [10]
                0.00    0.00      20/20          mesh_four_node_quad_h [76]
                0.00    0.00      12/11892       mesh_three_node_triang_h [28]
                0.00    0.00       9/9           mesh_three_node_line_h [95]
                0.00    0.00       9/9           mesh_three_node_line_dhdr [94]
                0.00    0.00       6/6           mesh_two_node_line_h [104]
                0.00    0.00       6/6           mesh_two_node_line_dhdr [103]
-----------------------------------------------
                0.00    0.00      26/26          wasora_parse_expression [91]
[72]     0.0    0.00    0.00      26         wasora_parse_madeup_expression [72]
                0.00    0.00      34/34          wasora_parse_factor [66]
-----------------------------------------------
                0.00    0.00       1/25          plugin_init_after_parser [166]
                0.00    0.00       8/25          wasora_parse_line [77]
                0.00    0.00      16/25          wasora_parse_factor [66]
[73]     0.0    0.00    0.00      25         wasora_get_vector_ptr [73]
-----------------------------------------------
                0.00    0.00      24/24          mesh_init_shape_at_gauss [71]
[74]     0.0    0.00    0.00      24         mesh_six_node_triang_h [74]
-----------------------------------------------
                0.00    0.00       8/24          wasora_parse_line [77]
                0.00    0.00      16/24          wasora_parse_factor [66]
[75]     0.0    0.00    0.00      24         wasora_get_matrix_ptr [75]
-----------------------------------------------
                0.00    0.00      20/20          mesh_init_shape_at_gauss [71]
[76]     0.0    0.00    0.00      20         mesh_four_node_quad_h [76]
-----------------------------------------------
                0.00    0.00      19/19          wasora_parse_input_file [212]
[77]     0.0    0.00    0.00      19         wasora_parse_line [77]
                0.00    0.00      70/166         wasora_get_next_token [49]
                0.00    0.00      30/30          wasora_parser_match_keyword_expression [68]
                0.00    0.00      15/30          wasora_parser_string [69]
                0.00    0.00      10/14          wasora_define_instruction [89]
                0.00    0.00       9/9           wasora_mesh_parse_line [97]
                0.00    0.00       8/24          wasora_get_matrix_ptr [75]
                0.00    0.00       8/25          wasora_get_vector_ptr [73]
                0.00    0.00       8/13          wasora_parse_expression [91]
                0.00    0.00       1/18          wasora_get_function_ptr [82]
                0.00    0.00       1/1           wasora_parser_string_format [217]
-----------------------------------------------
                0.00    0.00      19/19          wasora_parse_input_file [212]
[78]     0.0    0.00    0.00      19         wasora_pop_error_message [78]
-----------------------------------------------
                0.00    0.00       4/18          wasora_define_physical_property [109]
                0.00    0.00       4/18          wasora_define_property_data [110]
                0.00    0.00      10/18          milonga_define_result_functions [159]
[79]     0.0    0.00    0.00      18         wasora_define_function [79]
                0.00    0.00      18/98          wasora_check_name [55]
-----------------------------------------------
                0.00    0.00      18/18          wasora_free_functions [191]
[80]     0.0    0.00    0.00      18         wasora_free_function [80]
-----------------------------------------------
                0.00    0.00       1/18          wasora_instruction_print_function [206]
                0.00    0.00       8/18          wasora_instruction_mesh_post [124]
                0.00    0.00       9/18          mesh_vtk_write_scalar [96]
[81]     0.0    0.00    0.00      18         wasora_function_init [81]
-----------------------------------------------
                0.00    0.00       1/18          wasora_parse_line [77]
                0.00    0.00       1/18          wasora_mesh_parse_line [97]
                0.00    0.00      16/18          wasora_parse_factor [66]
[82]     0.0    0.00    0.00      18         wasora_get_function_ptr [82]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [66]
[83]     0.0    0.00    0.00      16         wasora_ends_in_init [83]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [66]
[84]     0.0    0.00    0.00      16         wasora_ends_in_zero [84]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [66]
[85]     0.0    0.00    0.00      16         wasora_get_builtin_function_ptr [85]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [66]
[86]     0.0    0.00    0.00      16         wasora_get_builtin_functional_ptr [86]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [66]
[87]     0.0    0.00    0.00      16         wasora_get_builtin_vectorfunction_ptr [87]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [66]
[88]     0.0    0.00    0.00      16         wasora_get_variable_ptr [88]
-----------------------------------------------
                0.00    0.00       2/14          plugin_parse_line [108]
                0.00    0.00       2/14          wasora_mesh_parse_line [97]
                0.00    0.00      10/14          wasora_parse_line [77]
[89]     0.0    0.00    0.00      14         wasora_define_instruction [89]
-----------------------------------------------
                0.00    0.00      13/13          wasora_parse_expression [91]
[90]     0.0    0.00    0.00      13         wasora_add_leading_zeros [90]
-----------------------------------------------
                0.00    0.00       1/13          wasora_evaluate_expression_in_string [186]
                0.00    0.00       4/13          wasora_define_property_data [110]
                0.00    0.00       8/13          wasora_parse_line [77]
[91]     0.0    0.00    0.00      13         wasora_parse_expression [91]
                0.00    0.00      26/26          wasora_parse_madeup_expression [72]
                0.00    0.00      13/13          wasora_strip_blanks [92]
                0.00    0.00      13/13          wasora_add_leading_zeros [90]
-----------------------------------------------
                0.00    0.00      13/13          wasora_parse_expression [91]
[92]     0.0    0.00    0.00      13         wasora_strip_blanks [92]
-----------------------------------------------
                0.00    0.00      10/10          sn_elements_problem_init [178]
[93]     0.0    0.00    0.00      10         sn_elements_results_fill_args [93]
-----------------------------------------------
                0.00    0.00       9/9           mesh_init_shape_at_gauss [71]
[94]     0.0    0.00    0.00       9         mesh_three_node_line_dhdr [94]
-----------------------------------------------
                0.00    0.00       9/9           mesh_init_shape_at_gauss [71]
[95]     0.0    0.00    0.00       9         mesh_three_node_line_h [95]
-----------------------------------------------
                0.00    0.00       9/9           wasora_instruction_mesh_post [124]
[96]     0.0    0.00    0.00       9         mesh_vtk_write_scalar [96]
                0.00    0.00       9/18          wasora_function_init [81]
-----------------------------------------------
                0.00    0.00       9/9           wasora_parse_line [77]
[97]     0.0    0.00    0.00       9         wasora_mesh_parse_line [97]
                0.00    0.00      29/166         wasora_get_next_token [49]
                0.00    0.00       8/30          wasora_parser_string [69]
                0.00    0.00       6/8           wasora_define_vector [99]
                0.00    0.00       4/4           wasora_define_property_data [110]
                0.00    0.00       2/14          wasora_define_instruction [89]
                0.00    0.00       2/2           wasora_define_physical_entity [123]
                0.00    0.00       2/98          wasora_check_name [55]
                0.00    0.00       2/70          wasora_define_variable [59]
                0.00    0.00       1/1           wasora_parser_file_path [215]
                0.00    0.00       1/1           wasora_parser_expression_in_string [214]
                0.00    0.00       1/1           wasora_define_mesh [185]
                0.00    0.00       1/6           wasora_define_file [106]
                0.00    0.00       1/18          wasora_get_function_ptr [82]
                0.00    0.00       1/1           wasora_define_material [184]
-----------------------------------------------
                0.00    0.00       8/8           plugin_init_after_parser [166]
[98]     0.0    0.00    0.00       8         milonga_resolve_xs_expr [98]
-----------------------------------------------
                0.00    0.00       1/8           plugin_init_after_parser [166]
                0.00    0.00       1/8           wasora_mesh_init_before_parser [210]
                0.00    0.00       6/8           wasora_mesh_parse_line [97]
[99]     0.0    0.00    0.00       8         wasora_define_vector [99]
                0.00    0.00       8/98          wasora_check_name [55]
-----------------------------------------------
                0.00    0.00       8/8           wasora_free_vectors [200]
[100]    0.0    0.00    0.00       8         wasora_free_vector [100]
-----------------------------------------------
                0.00    0.00       8/8           wasora_step [5]
[101]    0.0    0.00    0.00       8         wasora_instruction_print [101]
                0.00    0.00       8/59544       wasora_evaluate_expression [12]
-----------------------------------------------
                0.00    0.00       6/6           milonga_instruction_step [2]
[102]    0.0    0.00    0.00       6         PetscTime [102]
-----------------------------------------------
                0.00    0.00       6/6           mesh_init_shape_at_gauss [71]
[103]    0.0    0.00    0.00       6         mesh_two_node_line_dhdr [103]
-----------------------------------------------
                0.00    0.00       6/6           mesh_init_shape_at_gauss [71]
[104]    0.0    0.00    0.00       6         mesh_two_node_line_h [104]
-----------------------------------------------
                0.00    0.00       6/6           milonga_instruction_step [2]
[105]    0.0    0.00    0.00       6         milonga_get_cpu_time [105]
-----------------------------------------------
                0.00    0.00       1/6           plugin_parse_line [108]
                0.00    0.00       1/6           wasora_parser_file_path [215]
                0.00    0.00       1/6           wasora_mesh_parse_line [97]
                0.00    0.00       3/6           wasora_init_before_parser [203]
[106]    0.0    0.00    0.00       6         wasora_define_file [106]
-----------------------------------------------
                0.00    0.00       1/5           wasora_parse_first_pass [211]
                0.00    0.00       1/5           wasora_parse_input_file [212]
                0.00    0.00       3/5           wasora_instruction_open_file [114]
[107]    0.0    0.00    0.00       5         wasora_fopen [107]
-----------------------------------------------
                0.00    0.00       4/4           wasora_parse_input_file [212]
[108]    0.0    0.00    0.00       4         plugin_parse_line [108]
                0.00    0.00      15/166         wasora_get_next_token [49]
                0.00    0.00       6/30          wasora_parser_string [69]
                0.00    0.00       2/14          wasora_define_instruction [89]
                0.00    0.00       1/1           wasora_parser_keywords_ints [216]
                0.00    0.00       1/1           milonga_define_result_functions [159]
                0.00    0.00       1/6           wasora_define_file [106]
-----------------------------------------------
                0.00    0.00       4/4           wasora_define_property_data [110]
[109]    0.0    0.00    0.00       4         wasora_define_physical_property [109]
                0.00    0.00       4/18          wasora_define_function [79]
-----------------------------------------------
                0.00    0.00       4/4           wasora_mesh_parse_line [97]
[110]    0.0    0.00    0.00       4         wasora_define_property_data [110]
                0.00    0.00       4/4           wasora_define_physical_property [109]
                0.00    0.00       4/13          wasora_parse_expression [91]
                0.00    0.00       4/18          wasora_define_function [79]
-----------------------------------------------
                0.00    0.00       1/4           wasora_instruction_shell [207]
                0.00    0.00       3/4           wasora_instruction_open_file [114]
[111]    0.0    0.00    0.00       4         wasora_evaluate_string [111]
-----------------------------------------------
                0.00    0.00       4/4           wasora_free_files [190]
[112]    0.0    0.00    0.00       4         wasora_instruction_close_file [112]
-----------------------------------------------
                0.00    0.00       1/4           plugin_init_after_parser [166]
                0.00    0.00       1/4           wasora_mesh_init_before_parser [210]
                0.00    0.00       2/4           wasora_instruction_mesh [205]
[113]    0.0    0.00    0.00       4         wasora_vector_init [113]
-----------------------------------------------
                0.00    0.00       1/3           mesh_gmsh_readmesh [137]
                0.00    0.00       2/3           wasora_instruction_mesh_post [124]
[114]    0.0    0.00    0.00       3         wasora_instruction_open_file [114]
                0.00    0.00       3/4           wasora_evaluate_string [111]
                0.00    0.00       3/5           wasora_fopen [107]
-----------------------------------------------
                0.00    0.00       3/3           wasora_mesh_init_before_parser [210]
[115]    0.0    0.00    0.00       3         wasora_realloc_variable_ptr [115]
-----------------------------------------------
                0.00    0.00       1/2           mesh_twenty_node_hexaedron_init [149]
                0.00    0.00       1/2           mesh_twentyseven_node_hexaedron_init [150]
[116]    0.0    0.00    0.00       2         mesh_hexa_gauss27_init [116]
                0.00    0.00       4/28          mesh_alloc_gauss [70]
                0.00    0.00       4/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/2           mesh_ten_node_tetrahedron_init [146]
                0.00    0.00       1/2           mesh_four_node_tetrahedron_init [135]
[117]    0.0    0.00    0.00       2         mesh_tetrahedron_gauss_init [117]
                0.00    0.00       4/28          mesh_alloc_gauss [70]
                0.00    0.00       4/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/2           sn_elements_matrices_build [3]
                0.00    0.00       1/2           sn_elements_set_essential_bc [181]
[118]    0.0    0.00    0.00       2         milonga_assembly_objects [118]
-----------------------------------------------
                0.00    0.00       1/2           plugin_longversion [169]
                0.00    0.00       1/2           milonga_debug_cpu_info [157]
[119]    0.0    0.00    0.00       2         milonga_debug_n_processors [119]
-----------------------------------------------
                0.00    0.00       1/2           plugin_init_before_run [168]
                0.00    0.00       1/2           plugin_finalize [165]
[120]    0.0    0.00    0.00       2         milonga_free_global_matrices [120]
-----------------------------------------------
                0.00    0.00       1/2           plugin_init_before_run [168]
                0.00    0.00       1/2           plugin_finalize [165]
[121]    0.0    0.00    0.00       2         milonga_free_global_vectors [121]
-----------------------------------------------
                0.00    0.00       1/2           plugin_init_before_run [168]
                0.00    0.00       1/2           plugin_finalize [165]
[122]    0.0    0.00    0.00       2         sn_elements_problem_free [122]
                0.00    0.00       1/1           sn_elements_free_elemental_objects [176]
                0.00    0.00       1/1           mesh_free [136]
-----------------------------------------------
                0.00    0.00       2/2           wasora_mesh_parse_line [97]
[123]    0.0    0.00    0.00       2         wasora_define_physical_entity [123]
-----------------------------------------------
                0.00    0.00       2/2           wasora_step [5]
[124]    0.0    0.00    0.00       2         wasora_instruction_mesh_post [124]
                0.00    0.00       9/9           mesh_vtk_write_scalar [96]
                0.00    0.00       8/18          wasora_function_init [81]
                0.00    0.00       2/3           wasora_instruction_open_file [114]
                0.00    0.00       1/1           mesh_vtk_write_header [152]
                0.00    0.00       1/1           mesh_gmsh_write_header [138]
                0.00    0.00       1/1           mesh_vtk_write_mesh [153]
                0.00    0.00       1/1           mesh_gmsh_write_mesh [139]
                0.00    0.00       1/1           mesh_gmsh_write_scalar [140]
-----------------------------------------------
                                1910             clear_rec [125]
                0.00    0.00       1/1           kd_clear [128]
[125]    0.0    0.00    0.00       1+1910    clear_rec [125]
                                1910             clear_rec [125]
-----------------------------------------------
                0.00    0.00       1/1           kd_insert [43]
[126]    0.0    0.00    0.00       1         hyperrect_create [126]
-----------------------------------------------
                0.00    0.00       1/1           kd_clear [128]
[127]    0.0    0.00    0.00       1         hyperrect_free [127]
-----------------------------------------------
                0.00    0.00       1/1           kd_free [130]
[128]    0.0    0.00    0.00       1         kd_clear [128]
                0.00    0.00       1/1           clear_rec [125]
                0.00    0.00       1/1           hyperrect_free [127]
-----------------------------------------------
                0.00    0.00       1/1           wasora_instruction_mesh [205]
[129]    0.0    0.00    0.00       1         kd_create [129]
-----------------------------------------------
                0.00    0.00       1/1           mesh_free [136]
[130]    0.0    0.00    0.00       1         kd_free [130]
                0.00    0.00       1/1           kd_clear [128]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[131]    0.0    0.00    0.00       1         mesh_eight_node_hexahedron_init [131]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[132]    0.0    0.00    0.00       1         mesh_eight_node_quadrangle_init [132]
                0.00    0.00       8/120         wasora_mesh_add_node_parent [53]
                0.00    0.00       4/50          wasora_mesh_compute_coords_from_parent [62]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/1           wasora_instruction_mesh [205]
[133]    0.0    0.00    0.00       1         mesh_element2cell [133]
                0.00    0.00    3661/6301        mesh_compute_element_barycenter [32]
                0.00    0.00    3661/7322        mesh_tetrahedron_vol [31]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[134]    0.0    0.00    0.00       1         mesh_four_node_quadrangle_init [134]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[135]    0.0    0.00    0.00       1         mesh_four_node_tetrahedron_init [135]
                0.00    0.00       1/2           mesh_tetrahedron_gauss_init [117]
-----------------------------------------------
                0.00    0.00       1/1           sn_elements_problem_free [122]
[136]    0.0    0.00    0.00       1         mesh_free [136]
                0.00    0.00       1/1           kd_free [130]
-----------------------------------------------
                0.00    0.00       1/1           wasora_instruction_mesh [205]
[137]    0.0    0.00    0.00       1         mesh_gmsh_readmesh [137]
                0.00    0.00   18604/18604       mesh_add_element_to_list [20]
                0.00    0.00   14644/14644       mesh_add_material_to_list [22]
                0.00    0.00       4/59544       wasora_evaluate_expression [12]
                0.00    0.00       1/3           wasora_instruction_open_file [114]
-----------------------------------------------
                0.00    0.00       1/1           wasora_instruction_mesh_post [124]
[138]    0.0    0.00    0.00       1         mesh_gmsh_write_header [138]
-----------------------------------------------
                0.00    0.00       1/1           wasora_instruction_mesh_post [124]
[139]    0.0    0.00    0.00       1         mesh_gmsh_write_mesh [139]
-----------------------------------------------
                0.00    0.00       1/1           wasora_instruction_mesh_post [124]
[140]    0.0    0.00    0.00       1         mesh_gmsh_write_scalar [140]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[141]    0.0    0.00    0.00       1         mesh_nine_node_quadrangle_init [141]
                0.00    0.00      12/120         wasora_mesh_add_node_parent [53]
                0.00    0.00       5/50          wasora_mesh_compute_coords_from_parent [62]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/1           sn_elements_problem_init [178]
[142]    0.0    0.00    0.00       1         mesh_node_indexes [142]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[143]    0.0    0.00    0.00       1         mesh_one_node_point_init [143]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[144]    0.0    0.00    0.00       1         mesh_six_node_prism_init [144]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[145]    0.0    0.00    0.00       1         mesh_six_node_triangle_init [145]
                0.00    0.00       6/120         wasora_mesh_add_node_parent [53]
                0.00    0.00       3/50          wasora_mesh_compute_coords_from_parent [62]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[146]    0.0    0.00    0.00       1         mesh_ten_node_tetrahedron_init [146]
                0.00    0.00      12/120         wasora_mesh_add_node_parent [53]
                0.00    0.00       6/50          wasora_mesh_compute_coords_from_parent [62]
                0.00    0.00       1/2           mesh_tetrahedron_gauss_init [117]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[147]    0.0    0.00    0.00       1         mesh_three_node_line_init [147]
                0.00    0.00       2/120         wasora_mesh_add_node_parent [53]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
                0.00    0.00       1/50          wasora_mesh_compute_coords_from_parent [62]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[148]    0.0    0.00    0.00       1         mesh_three_node_triangle_init [148]
                0.00    0.00       2/28          mesh_alloc_gauss [70]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [71]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [209]
[149]    0.0    0.00    0.00       1         mesh_twenty_node_hexaedron_init [149]
                0.00    0.00      24/120         wasora_mesh_add_node_parent [53]
