Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           wasora_free_print_functions [203]
                0.00    0.00       1/1           wasora_free_files [199]
                0.00    0.00       1/1           wasora_free_functions [200]
                0.00    0.00       1/1           wasora_free_instructions [201]
                0.00    0.00       1/1           wasora_free_matrices [202]
                0.00    0.00       1/1           wasora_free_vectors [209]
                0.00    0.00       1/1           wasora_free_vars [208]
-----------------------------------------------
                0.00    0.05       1/1           wasora_standard_run [2]
[42]     0.4    0.00    0.05       1         wasora_init_before_run [42]
                0.00    0.05       1/1           plugin_init_before_run [40]
-----------------------------------------------
                0.00    0.00      20/3748884     mesh_init_shape_at_gauss [67]
                0.05    0.00 3748864/3748884     mesh_compute_h [37]
[43]     0.3    0.05    0.00 3748884         mesh_four_node_tetrahedron_h [43]
-----------------------------------------------
                0.01    0.03       1/1           milonga_instruction_step [4]
[44]     0.3    0.01    0.03       1         sn_volumes_results_fill_power [44]
                0.03    0.00  234304/32099661     wasora_evaluate_expression [8]
-----------------------------------------------
                0.00    0.00  105216/1511040     mesh_compute_dxdr [19]
                0.02    0.00 1405824/1511040     mesh_tetrahedron_vol [51]
[45]     0.1    0.02    0.00 1511040         mesh_subtract [45]
-----------------------------------------------
                0.00    0.00   52608/989824      mesh_compute_dxdr [19]
                0.02    0.00  937216/989824      mesh_fill_neighbors [21]
[46]     0.1    0.02    0.00  989824         mesh_normalized_cross [46]
-----------------------------------------------
                             1242811             insert_rec [47]
                0.02    0.00   44387/44387       kd_insert [48]
[47]     0.1    0.02    0.00   44387+1242811 insert_rec [47]
                             1242811             insert_rec [47]
-----------------------------------------------
                0.00    0.02   44387/44387       wasora_instruction_mesh [15]
[48]     0.1    0.00    0.02   44387         kd_insert [48]
                0.02    0.00   44387/44387       insert_rec [47]
                0.00    0.00   44386/44386       hyperrect_extend [96]
                0.00    0.00       1/399484      hyperrect_create [88]
-----------------------------------------------
                0.02    0.00       1/1           milonga_instruction_step [4]
[49]     0.1    0.02    0.00       1         sn_volumes_normalize_flux [49]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.1    0.02    0.00                 find_nearest [50]
-----------------------------------------------
                0.00    0.01  234304/468608      mesh_element2cell [36]
                0.00    0.01  234304/468608      mesh_compute_coords [38]
[51]     0.1    0.00    0.02  468608         mesh_tetrahedron_vol [51]
                0.02    0.00 1405824/1511040     mesh_subtract [45]
                0.00    0.00  468608/468608      mesh_cross_dot [87]
-----------------------------------------------
                                                 <spontaneous>
[52]     0.1    0.02    0.00                 VecSetValue [52]
-----------------------------------------------
                0.01    0.00 1000576/1000576     mesh_integration_weight [18]
[53]     0.1    0.01    0.00 1000576         mesh_alloc_fem_objects [53]
-----------------------------------------------
                0.01    0.00  937216/937216      mesh_fill_neighbors [21]
[54]     0.1    0.01    0.00  937216         mesh_subtract_dot [54]
-----------------------------------------------
                0.00    0.00      24/760344      mesh_init_shape_at_gauss [67]
                0.01    0.00  760320/760344      mesh_compute_dxdr [19]
[55]     0.1    0.01    0.00  760344         mesh_three_node_triang_dhdr [55]
-----------------------------------------------
                0.01    0.00       1/1           sn_volumes_problem_init [6]
[56]     0.1    0.01    0.00       1         mesh_cell_indexes [56]
-----------------------------------------------
                                                 <spontaneous>
[57]     0.1    0.01    0.00                 mesh_interpolate_function_property [57]
-----------------------------------------------
                                                 <spontaneous>
[58]     0.1    0.01    0.00                 wasora_io_write_binary_file [58]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[59]     0.0    0.00    0.01       1         wasora_parse_main_input_file [59]
                0.00    0.01       1/1           wasora_init_before_parser [60]
                0.00    0.00       1/1           wasora_parse_input_file [71]
                0.00    0.00       1/1           wasora_parse_first_pass [213]
                0.00    0.00       1/1           wasora_init_after_parser [211]
-----------------------------------------------
                0.00    0.01       1/1           wasora_parse_main_input_file [59]
[60]     0.0    0.00    0.01       1         wasora_init_before_parser [60]
                0.00    0.01       1/1           wasora_mesh_init_before_parser [62]
                0.00    0.00      37/70          wasora_define_variable [113]
                0.00    0.00       3/5           wasora_define_file [155]
                0.00    0.00       1/1           plugin_init_before_parser [187]
-----------------------------------------------
                0.00    0.01       1/1           wasora_mesh_init_before_parser [62]
[61]     0.0    0.00    0.01       1         wasora_mesh_element_types_init [61]
                0.00    0.00       1/1           mesh_ten_node_tetrahedron_init [65]
                0.00    0.00       1/1           mesh_four_node_tetrahedron_init [64]
                0.00    0.00       1/1           mesh_three_node_triangle_init [81]
                0.00    0.00       1/1           mesh_three_node_line_init [80]
                0.00    0.00       1/1           mesh_two_node_line_init [84]
                0.00    0.00       1/1           mesh_eight_node_quadrangle_init [75]
                0.00    0.00       1/1           mesh_four_node_quadrangle_init [76]
                0.00    0.00       1/1           mesh_six_node_triangle_init [79]
                0.00    0.00       1/1           mesh_eight_node_hexahedron_init [74]
                0.00    0.00       1/1           mesh_nine_node_quadrangle_init [77]
                0.00    0.00       1/1           mesh_six_node_prism_init [78]
                0.00    0.00       1/1           mesh_twentyseven_node_hexaedron_init [83]
                0.00    0.00       1/1           mesh_twenty_node_hexaedron_init [82]
                0.00    0.00       1/1           mesh_one_node_point_init [173]
-----------------------------------------------
                0.00    0.01       1/1           wasora_init_before_parser [60]
[62]     0.0    0.00    0.01       1         wasora_mesh_init_before_parser [62]
                0.00    0.01       1/1           wasora_mesh_element_types_init [61]
                0.00    0.00       7/70          wasora_define_variable [113]
                0.00    0.00       3/3           wasora_realloc_variable_ptr [162]
                0.00    0.00       1/8           wasora_define_vector [149]
                0.00    0.00       1/4           wasora_vector_init [160]
-----------------------------------------------
                0.00    0.00       1/2           mesh_ten_node_tetrahedron_init [65]
                0.00    0.00       1/2           mesh_four_node_tetrahedron_init [64]
[63]     0.0    0.01    0.00       2         mesh_tetrahedron_gauss_init [63]
                0.00    0.00       4/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       4/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[64]     0.0    0.00    0.00       1         mesh_four_node_tetrahedron_init [64]
                0.00    0.00       1/2           mesh_tetrahedron_gauss_init [63]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[65]     0.0    0.00    0.00       1         mesh_ten_node_tetrahedron_init [65]
                0.00    0.00       1/2           mesh_tetrahedron_gauss_init [63]
                0.00    0.00      12/120         wasora_mesh_add_node_parent [107]
                0.00    0.00       6/50          wasora_mesh_compute_coords_from_parent [116]
-----------------------------------------------
                0.00    0.00      12/12          wasora_step [3]
[66]     0.0    0.00    0.00      12         wasora_instruction_print [66]
                0.00    0.00       8/32099661     wasora_evaluate_expression [8]
-----------------------------------------------
                0.00    0.00       2/26          mesh_eight_node_quadrangle_init [75]
                0.00    0.00       2/26          mesh_six_node_prism_init [78]
                0.00    0.00       2/26          mesh_three_node_triangle_init [81]
                0.00    0.00       2/26          mesh_four_node_quadrangle_init [76]
                0.00    0.00       2/26          mesh_six_node_triangle_init [79]
                0.00    0.00       2/26          mesh_three_node_line_init [80]
                0.00    0.00       2/26          mesh_two_node_line_init [84]
                0.00    0.00       2/26          mesh_eight_node_hexahedron_init [74]
                0.00    0.00       2/26          mesh_nine_node_quadrangle_init [77]
                0.00    0.00       4/26          mesh_tetrahedron_gauss_init [63]
                0.00    0.00       4/26          mesh_hexa_gauss27_init [73]
[67]     0.0    0.00    0.00      26         mesh_init_shape_at_gauss [67]
                0.00    0.00      24/760344      mesh_three_node_triang_dhdr [55]
                0.00    0.00      20/3748884     mesh_four_node_tetrahedron_h [43]
                0.00    0.00      60/33739836     mesh_four_node_tetrahedron_dhdr [28]
                0.00    0.00    2268/2268        mesh_twentyseven_node_hexahedron_dhdr [97]
                0.00    0.00    1680/1680        mesh_twenty_node_hexahedron_dhdr [98]
                0.00    0.00     756/756         mesh_twentyseven_node_hexahedron_h [99]
                0.00    0.00     560/560         mesh_twenty_node_hexahedron_h [100]
                0.00    0.00     216/216         mesh_eight_node_hexahedron_dhdr [101]
                0.00    0.00     180/180         mesh_nine_node_quad_dhdr [102]
                0.00    0.00     160/160         mesh_eight_node_quad_dhdr [104]
                0.00    0.00     150/150         mesh_ten_node_tetrahedron_dhdr [105]
                0.00    0.00     126/126         mesh_six_node_prism_dhdr [106]
                0.00    0.00      90/90          mesh_nine_node_quad_h [110]
                0.00    0.00      80/80          mesh_eight_node_quad_h [111]
                0.00    0.00      72/72          mesh_eight_node_hexahedron_h [112]
                0.00    0.00      50/50          mesh_ten_node_tetrahedron_h [115]
                0.00    0.00      48/48          mesh_six_node_triang_dhdr [117]
                0.00    0.00      42/42          mesh_six_node_prism_h [118]
                0.00    0.00      40/40          mesh_four_node_quad_dhdr [119]
                0.00    0.00      24/24          mesh_six_node_triang_h [128]
                0.00    0.00      20/20          mesh_four_node_quad_h [130]
                0.00    0.00      12/190092      mesh_three_node_triang_h [95]
                0.00    0.00       9/9           mesh_three_node_line_h [146]
                0.00    0.00       9/9           mesh_three_node_line_dhdr [145]
                0.00    0.00       6/6           mesh_two_node_line_h [153]
                0.00    0.00       6/6           mesh_two_node_line_dhdr [152]
-----------------------------------------------
                0.00    0.00      20/20          wasora_parse_input_file [71]
[68]     0.0    0.00    0.00      20         wasora_parse_line [68]
                0.00    0.00       8/8           wasora_mesh_parse_line [69]
                0.00    0.00      77/172         wasora_get_next_token [103]
                0.00    0.00      36/36          wasora_parser_match_keyword_expression [121]
                0.00    0.00      19/33          wasora_parser_string [123]
                0.00    0.00      12/15          wasora_define_instruction [140]
                0.00    0.00       9/26          wasora_get_matrix_ptr [127]
                0.00    0.00       9/27          wasora_get_vector_ptr [125]
                0.00    0.00       9/14          wasora_parse_expression [142]
                0.00    0.00       1/21          wasora_pop_error_message [129]
-----------------------------------------------
                0.00    0.00       8/8           wasora_parse_line [68]
[69]     0.0    0.00    0.00       8         wasora_mesh_parse_line [69]
                0.00    0.00       1/1           wasora_parser_expression_in_string [72]
                0.00    0.00      25/172         wasora_get_next_token [103]
                0.00    0.00       7/33          wasora_parser_string [123]
                0.00    0.00       6/8           wasora_define_vector [149]
                0.00    0.00       4/4           wasora_define_property_data [158]
                0.00    0.00       2/2           wasora_define_physical_entity [166]
                0.00    0.00       2/98          wasora_check_name [109]
                0.00    0.00       2/70          wasora_define_variable [113]
                0.00    0.00       1/1           wasora_parser_file_path [214]
                0.00    0.00       1/1           wasora_define_mesh [196]
                0.00    0.00       1/15          wasora_define_instruction [140]
                0.00    0.00       1/1           wasora_define_material [195]
-----------------------------------------------
                0.00    0.00       1/1           wasora_parser_expression_in_string [72]
[70]     0.0    0.00    0.00       1         wasora_evaluate_expression_in_string [70]
                0.00    0.00       1/32099661     wasora_evaluate_expression [8]
                0.00    0.00       1/14          wasora_parse_expression [142]
                0.00    0.00       1/37          wasora_destroy_expression [120]
-----------------------------------------------
                0.00    0.00       1/1           wasora_parse_main_input_file [59]
[71]     0.0    0.00    0.00       1         wasora_parse_input_file [71]
                0.00    0.00      20/20          wasora_parse_line [68]
                0.00    0.00      57/114         wasora_read_line [108]
                0.00    0.00      20/21          wasora_pop_error_message [129]
                0.00    0.00       4/4           plugin_parse_line [156]
                0.00    0.00       1/4           wasora_fopen [159]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_parse_line [69]
[72]     0.0    0.00    0.00       1         wasora_parser_expression_in_string [72]
                0.00    0.00       1/1           wasora_evaluate_expression_in_string [70]
                0.00    0.00       1/172         wasora_get_next_token [103]
-----------------------------------------------
                0.00    0.00       1/2           mesh_twentyseven_node_hexaedron_init [83]
                0.00    0.00       1/2           mesh_twenty_node_hexaedron_init [82]
[73]     0.0    0.00    0.00       2         mesh_hexa_gauss27_init [73]
                0.00    0.00       4/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       4/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[74]     0.0    0.00    0.00       1         mesh_eight_node_hexahedron_init [74]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[75]     0.0    0.00    0.00       1         mesh_eight_node_quadrangle_init [75]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       8/120         wasora_mesh_add_node_parent [107]
                0.00    0.00       4/50          wasora_mesh_compute_coords_from_parent [116]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[76]     0.0    0.00    0.00       1         mesh_four_node_quadrangle_init [76]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[77]     0.0    0.00    0.00       1         mesh_nine_node_quadrangle_init [77]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00      12/120         wasora_mesh_add_node_parent [107]
                0.00    0.00       5/50          wasora_mesh_compute_coords_from_parent [116]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[78]     0.0    0.00    0.00       1         mesh_six_node_prism_init [78]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[79]     0.0    0.00    0.00       1         mesh_six_node_triangle_init [79]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       6/120         wasora_mesh_add_node_parent [107]
                0.00    0.00       3/50          wasora_mesh_compute_coords_from_parent [116]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[80]     0.0    0.00    0.00       1         mesh_three_node_line_init [80]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       2/120         wasora_mesh_add_node_parent [107]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
                0.00    0.00       1/50          wasora_mesh_compute_coords_from_parent [116]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[81]     0.0    0.00    0.00       1         mesh_three_node_triangle_init [81]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[82]     0.0    0.00    0.00       1         mesh_twenty_node_hexaedron_init [82]
                0.00    0.00       1/2           mesh_hexa_gauss27_init [73]
                0.00    0.00      24/120         wasora_mesh_add_node_parent [107]
                0.00    0.00      12/50          wasora_mesh_compute_coords_from_parent [116]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[83]     0.0    0.00    0.00       1         mesh_twentyseven_node_hexaedron_init [83]
                0.00    0.00       1/2           mesh_hexa_gauss27_init [73]
                0.00    0.00      56/120         wasora_mesh_add_node_parent [107]
                0.00    0.00      19/50          wasora_mesh_compute_coords_from_parent [116]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [61]
[84]     0.0    0.00    0.00       1         mesh_two_node_line_init [84]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [67]
                0.00    0.00       2/28          mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00   52608/989824      mesh_compute_dxdr [19]
                0.00    0.00  937216/989824      mesh_fill_neighbors [21]
[85]     0.0    0.00    0.00  989824         mesh_cross [85]
-----------------------------------------------
                0.00    0.00  937216/937216      mesh_gmsh_readmesh [22]
[86]     0.0    0.00    0.00  937216         mesh_add_material_to_list [86]
-----------------------------------------------
                0.00    0.00  468608/468608      mesh_tetrahedron_vol [51]
[87]     0.0    0.00    0.00  468608         mesh_cross_dot [87]
-----------------------------------------------
                0.00    0.00       1/399484      kd_insert [48]
                0.00    0.00  399483/399484      hyperrect_duplicate [90]
[88]     0.0    0.00    0.00  399484         hyperrect_create [88]
-----------------------------------------------
                0.00    0.00       1/399484      kd_clear [170]
                0.00    0.00  399483/399484      kd_nearest [16]
[89]     0.0    0.00    0.00  399484         hyperrect_free [89]
-----------------------------------------------
                0.00    0.00  399483/399483      kd_nearest [16]
[90]     0.0    0.00    0.00  399483         hyperrect_duplicate [90]
                0.00    0.00  399483/399484      hyperrect_create [88]
-----------------------------------------------
                0.00    0.00  399483/399483      kd_res_item_data [92]
[91]     0.0    0.00    0.00  399483         kd_res_item [91]
-----------------------------------------------
                0.00    0.00  399483/399483      mesh_interpolate_function_cell [14]
[92]     0.0    0.00    0.00  399483         kd_res_item_data [92]
                0.00    0.00  399483/399483      kd_res_item [91]
-----------------------------------------------
                0.00    0.00  399483/399483      kd_nearest [16]
[93]     0.0    0.00    0.00  399483         kd_res_rewind [93]
-----------------------------------------------
                0.00    0.00  399483/399483      kd_nearest [16]
[94]     0.0    0.00    0.00  399483         rlist_insert [94]
-----------------------------------------------
                0.00    0.00      12/190092      mesh_init_shape_at_gauss [67]
                0.00    0.00  190080/190092      mesh_compute_h [37]
[95]     0.0    0.00    0.00  190092         mesh_three_node_triang_h [95]
-----------------------------------------------
                0.00    0.00   44386/44386       kd_insert [48]
[96]     0.0    0.00    0.00   44386         hyperrect_extend [96]
-----------------------------------------------
                0.00    0.00    2268/2268        mesh_init_shape_at_gauss [67]
[97]     0.0    0.00    0.00    2268         mesh_twentyseven_node_hexahedron_dhdr [97]
-----------------------------------------------
                0.00    0.00    1680/1680        mesh_init_shape_at_gauss [67]
[98]     0.0    0.00    0.00    1680         mesh_twenty_node_hexahedron_dhdr [98]
-----------------------------------------------
                0.00    0.00     756/756         mesh_init_shape_at_gauss [67]
[99]     0.0    0.00    0.00     756         mesh_twentyseven_node_hexahedron_h [99]
-----------------------------------------------
                0.00    0.00     560/560         mesh_init_shape_at_gauss [67]
[100]    0.0    0.00    0.00     560         mesh_twenty_node_hexahedron_h [100]
-----------------------------------------------
                0.00    0.00     216/216         mesh_init_shape_at_gauss [67]
[101]    0.0    0.00    0.00     216         mesh_eight_node_hexahedron_dhdr [101]
-----------------------------------------------
                0.00    0.00     180/180         mesh_init_shape_at_gauss [67]
[102]    0.0    0.00    0.00     180         mesh_nine_node_quad_dhdr [102]
-----------------------------------------------
                0.00    0.00       1/172         wasora_parser_expression_in_string [72]
                0.00    0.00       1/172         wasora_parser_keywords_ints [215]
                0.00    0.00      15/172         plugin_parse_line [156]
                0.00    0.00      20/172         wasora_parse_first_pass [213]
                0.00    0.00      25/172         wasora_mesh_parse_line [69]
                0.00    0.00      33/172         wasora_parser_string [123]
                0.00    0.00      77/172         wasora_parse_line [68]
[103]    0.0    0.00    0.00     172         wasora_get_next_token [103]
-----------------------------------------------
                0.00    0.00     160/160         mesh_init_shape_at_gauss [67]
[104]    0.0    0.00    0.00     160         mesh_eight_node_quad_dhdr [104]
-----------------------------------------------
                0.00    0.00     150/150         mesh_init_shape_at_gauss [67]
[105]    0.0    0.00    0.00     150         mesh_ten_node_tetrahedron_dhdr [105]
-----------------------------------------------
                0.00    0.00     126/126         mesh_init_shape_at_gauss [67]
[106]    0.0    0.00    0.00     126         mesh_six_node_prism_dhdr [106]
-----------------------------------------------
                0.00    0.00       2/120         mesh_three_node_line_init [80]
                0.00    0.00       6/120         mesh_six_node_triangle_init [79]
                0.00    0.00       8/120         mesh_eight_node_quadrangle_init [75]
                0.00    0.00      12/120         mesh_ten_node_tetrahedron_init [65]
                0.00    0.00      12/120         mesh_nine_node_quadrangle_init [77]
                0.00    0.00      24/120         mesh_twenty_node_hexaedron_init [82]
                0.00    0.00      56/120         mesh_twentyseven_node_hexaedron_init [83]
[107]    0.0    0.00    0.00     120         wasora_mesh_add_node_parent [107]
-----------------------------------------------
                0.00    0.00      57/114         wasora_parse_first_pass [213]
                0.00    0.00      57/114         wasora_parse_input_file [71]
[108]    0.0    0.00    0.00     114         wasora_read_line [108]
-----------------------------------------------
                0.00    0.00       2/98          wasora_mesh_parse_line [69]
                0.00    0.00       8/98          wasora_define_vector [149]
                0.00    0.00      18/98          wasora_define_function [131]
                0.00    0.00      70/98          wasora_define_variable [113]
[109]    0.0    0.00    0.00      98         wasora_check_name [109]
-----------------------------------------------
                0.00    0.00      90/90          mesh_init_shape_at_gauss [67]
[110]    0.0    0.00    0.00      90         mesh_nine_node_quad_h [110]
-----------------------------------------------
                0.00    0.00      80/80          mesh_init_shape_at_gauss [67]
[111]    0.0    0.00    0.00      80         mesh_eight_node_quad_h [111]
-----------------------------------------------
                0.00    0.00      72/72          mesh_init_shape_at_gauss [67]
[112]    0.0    0.00    0.00      72         mesh_eight_node_hexahedron_h [112]
-----------------------------------------------
                0.00    0.00       2/70          wasora_mesh_parse_line [69]
                0.00    0.00       7/70          wasora_mesh_init_before_parser [62]
                0.00    0.00      24/70          plugin_init_before_parser [187]
                0.00    0.00      37/70          wasora_init_before_parser [60]
[113]    0.0    0.00    0.00      70         wasora_define_variable [113]
                0.00    0.00      70/98          wasora_check_name [109]
-----------------------------------------------
                0.00    0.00      70/70          wasora_free_vars [208]
[114]    0.0    0.00    0.00      70         wasora_free_var [114]
-----------------------------------------------
                0.00    0.00      50/50          mesh_init_shape_at_gauss [67]
[115]    0.0    0.00    0.00      50         mesh_ten_node_tetrahedron_h [115]
-----------------------------------------------
                0.00    0.00       1/50          mesh_three_node_line_init [80]
                0.00    0.00       3/50          mesh_six_node_triangle_init [79]
                0.00    0.00       4/50          mesh_eight_node_quadrangle_init [75]
                0.00    0.00       5/50          mesh_nine_node_quadrangle_init [77]
                0.00    0.00       6/50          mesh_ten_node_tetrahedron_init [65]
                0.00    0.00      12/50          mesh_twenty_node_hexaedron_init [82]
                0.00    0.00      19/50          mesh_twentyseven_node_hexaedron_init [83]
[116]    0.0    0.00    0.00      50         wasora_mesh_compute_coords_from_parent [116]
-----------------------------------------------
                0.00    0.00      48/48          mesh_init_shape_at_gauss [67]
[117]    0.0    0.00    0.00      48         mesh_six_node_triang_dhdr [117]
-----------------------------------------------
                0.00    0.00      42/42          mesh_init_shape_at_gauss [67]
[118]    0.0    0.00    0.00      42         mesh_six_node_prism_h [118]
-----------------------------------------------
                0.00    0.00      40/40          mesh_init_shape_at_gauss [67]
[119]    0.0    0.00    0.00      40         mesh_four_node_quad_dhdr [119]
-----------------------------------------------
                0.00    0.00       1/37          wasora_evaluate_expression_in_string [70]
                0.00    0.00      36/37          wasora_free_prints [205]
[120]    0.0    0.00    0.00      37         wasora_destroy_expression [120]
-----------------------------------------------
                0.00    0.00      36/36          wasora_parse_line [68]
[121]    0.0    0.00    0.00      36         wasora_parser_match_keyword_expression [121]
-----------------------------------------------
                0.00    0.00      35/35          wasora_parse_madeup_expression [126]
[122]    0.0    0.00    0.00      35         wasora_parse_factor [122]
                0.00    0.00      17/17          wasora_ends_in_zero [134]
                0.00    0.00      17/17          wasora_ends_in_init [133]
                0.00    0.00      17/26          wasora_get_matrix_ptr [127]
                0.00    0.00      17/27          wasora_get_vector_ptr [125]
                0.00    0.00      17/17          wasora_get_variable_ptr [139]
                0.00    0.00      17/17          wasora_get_builtin_function_ptr [135]
                0.00    0.00      17/17          wasora_get_builtin_vectorfunction_ptr [137]
                0.00    0.00      17/17          wasora_get_builtin_functional_ptr [136]
                0.00    0.00      17/17          wasora_get_function_ptr [138]
                0.00    0.00       1/1           wasora_push_error_message [216]
-----------------------------------------------
                0.00    0.00       1/33          wasora_parser_file_path [214]
                0.00    0.00       6/33          plugin_parse_line [156]
                0.00    0.00       7/33          wasora_mesh_parse_line [69]
                0.00    0.00      19/33          wasora_parse_line [68]
[123]    0.0    0.00    0.00      33         wasora_parser_string [123]
                0.00    0.00      33/172         wasora_get_next_token [103]
-----------------------------------------------
                0.00    0.00       2/28          mesh_eight_node_quadrangle_init [75]
                0.00    0.00       2/28          mesh_six_node_prism_init [78]
                0.00    0.00       2/28          mesh_three_node_triangle_init [81]
                0.00    0.00       2/28          mesh_four_node_quadrangle_init [76]
                0.00    0.00       2/28          mesh_six_node_triangle_init [79]
                0.00    0.00       2/28          mesh_three_node_line_init [80]
                0.00    0.00       2/28          mesh_two_node_line_init [84]
                0.00    0.00       2/28          mesh_eight_node_hexahedron_init [74]
                0.00    0.00       2/28          mesh_nine_node_quadrangle_init [77]
                0.00    0.00       2/28          mesh_one_node_point_init [173]
                0.00    0.00       4/28          mesh_tetrahedron_gauss_init [63]
                0.00    0.00       4/28          mesh_hexa_gauss27_init [73]
[124]    0.0    0.00    0.00      28         mesh_alloc_gauss [124]
-----------------------------------------------
                0.00    0.00       1/27          plugin_init_after_parser [186]
                0.00    0.00       9/27          wasora_parse_line [68]
                0.00    0.00      17/27          wasora_parse_factor [122]
[125]    0.0    0.00    0.00      27         wasora_get_vector_ptr [125]
-----------------------------------------------
                0.00    0.00      27/27          wasora_parse_expression [142]
[126]    0.0    0.00    0.00      27         wasora_parse_madeup_expression [126]
                0.00    0.00      35/35          wasora_parse_factor [122]
-----------------------------------------------
                0.00    0.00       9/26          wasora_parse_line [68]
                0.00    0.00      17/26          wasora_parse_factor [122]
[127]    0.0    0.00    0.00      26         wasora_get_matrix_ptr [127]
-----------------------------------------------
                0.00    0.00      24/24          mesh_init_shape_at_gauss [67]
[128]    0.0    0.00    0.00      24         mesh_six_node_triang_h [128]
-----------------------------------------------
                0.00    0.00       1/21          wasora_parse_line [68]
                0.00    0.00      20/21          wasora_parse_input_file [71]
[129]    0.0    0.00    0.00      21         wasora_pop_error_message [129]
-----------------------------------------------
                0.00    0.00      20/20          mesh_init_shape_at_gauss [67]
[130]    0.0    0.00    0.00      20         mesh_four_node_quad_h [130]
-----------------------------------------------
                0.00    0.00       4/18          wasora_define_physical_property [157]
                0.00    0.00       4/18          wasora_define_property_data [158]
                0.00    0.00      10/18          milonga_define_result_functions [180]
[131]    0.0    0.00    0.00      18         wasora_define_function [131]
                0.00    0.00      18/98          wasora_check_name [109]
-----------------------------------------------
                0.00    0.00      18/18          wasora_free_functions [200]
[132]    0.0    0.00    0.00      18         wasora_free_function [132]
-----------------------------------------------
                0.00    0.00      17/17          wasora_parse_factor [122]
[133]    0.0    0.00    0.00      17         wasora_ends_in_init [133]
-----------------------------------------------
                0.00    0.00      17/17          wasora_parse_factor [122]
[134]    0.0    0.00    0.00      17         wasora_ends_in_zero [134]
-----------------------------------------------
                0.00    0.00      17/17          wasora_parse_factor [122]
[135]    0.0    0.00    0.00      17         wasora_get_builtin_function_ptr [135]
-----------------------------------------------
                0.00    0.00      17/17          wasora_parse_factor [122]
[136]    0.0    0.00    0.00      17         wasora_get_builtin_functional_ptr [136]
-----------------------------------------------
                0.00    0.00      17/17          wasora_parse_factor [122]
[137]    0.0    0.00    0.00      17         wasora_get_builtin_vectorfunction_ptr [137]
-----------------------------------------------
                0.00    0.00      17/17          wasora_parse_factor [122]
[138]    0.0    0.00    0.00      17         wasora_get_function_ptr [138]
-----------------------------------------------
                0.00    0.00      17/17          wasora_parse_factor [122]
[139]    0.0    0.00    0.00      17         wasora_get_variable_ptr [139]
-----------------------------------------------
                0.00    0.00       1/15          wasora_mesh_parse_line [69]
                0.00    0.00       2/15          plugin_parse_line [156]
                0.00    0.00      12/15          wasora_parse_line [68]
[140]    0.0    0.00    0.00      15         wasora_define_instruction [140]
-----------------------------------------------
                0.00    0.00      14/14          wasora_parse_expression [142]
[141]    0.0    0.00    0.00      14         wasora_add_leading_zeros [141]
-----------------------------------------------
                0.00    0.00       1/14          wasora_evaluate_expression_in_string [70]
