Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      48/48          mesh_six_node_triang_dhdr [88]
                0.00    0.00      42/280842      mesh_six_node_prism_h [41]
                0.00    0.00      40/38440       mesh_four_node_quad_dhdr [45]
                0.00    0.00      24/24          mesh_six_node_triang_h [96]
                0.00    0.00      24/2904        mesh_three_node_triang_dhdr [56]
                0.00    0.00      20/20          mesh_four_node_tetrahedron_h [98]
                0.00    0.00      20/9620        mesh_four_node_quad_h [54]
                0.00    0.00      12/732         mesh_three_node_triang_h [69]
                0.00    0.00       9/9           mesh_three_node_line_h [117]
                0.00    0.00       9/9           mesh_three_node_line_dhdr [116]
                0.00    0.00       6/6           mesh_two_node_line_h [126]
                0.00    0.00       6/6           mesh_two_node_line_dhdr [125]
-----------------------------------------------
                0.00    0.00       1/2           mesh_twenty_node_hexaedron_init [38]
                0.00    0.00       1/2           mesh_twentyseven_node_hexaedron_init [39]
[26]     0.0    0.00    0.00       2         mesh_hexa_gauss27_init [26]
                0.00    0.00       4/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       4/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/2           mesh_ten_node_tetrahedron_init [35]
                0.00    0.00       1/2           mesh_four_node_tetrahedron_init [31]
[27]     0.0    0.00    0.00       2         mesh_tetrahedron_gauss_init [27]
                0.00    0.00       4/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       4/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[28]     0.0    0.00    0.00       1         mesh_eight_node_hexahedron_init [28]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[29]     0.0    0.00    0.00       1         mesh_eight_node_quadrangle_init [29]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       8/120         wasora_mesh_add_node_parent [78]
                0.00    0.00       4/50          wasora_mesh_compute_coords_from_parent [87]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[30]     0.0    0.00    0.00       1         mesh_four_node_quadrangle_init [30]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[31]     0.0    0.00    0.00       1         mesh_four_node_tetrahedron_init [31]
                0.00    0.00       1/2           mesh_tetrahedron_gauss_init [27]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[32]     0.0    0.00    0.00       1         mesh_nine_node_quadrangle_init [32]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00      12/120         wasora_mesh_add_node_parent [78]
                0.00    0.00       5/50          wasora_mesh_compute_coords_from_parent [87]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[33]     0.0    0.00    0.00       1         mesh_six_node_prism_init [33]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[34]     0.0    0.00    0.00       1         mesh_six_node_triangle_init [34]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       6/120         wasora_mesh_add_node_parent [78]
                0.00    0.00       3/50          wasora_mesh_compute_coords_from_parent [87]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[35]     0.0    0.00    0.00       1         mesh_ten_node_tetrahedron_init [35]
                0.00    0.00       1/2           mesh_tetrahedron_gauss_init [27]
                0.00    0.00      12/120         wasora_mesh_add_node_parent [78]
                0.00    0.00       6/50          wasora_mesh_compute_coords_from_parent [87]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[36]     0.0    0.00    0.00       1         mesh_three_node_line_init [36]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       2/120         wasora_mesh_add_node_parent [78]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
                0.00    0.00       1/50          wasora_mesh_compute_coords_from_parent [87]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[37]     0.0    0.00    0.00       1         mesh_three_node_triangle_init [37]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[38]     0.0    0.00    0.00       1         mesh_twenty_node_hexaedron_init [38]
                0.00    0.00       1/2           mesh_hexa_gauss27_init [26]
                0.00    0.00      24/120         wasora_mesh_add_node_parent [78]
                0.00    0.00      12/50          wasora_mesh_compute_coords_from_parent [87]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[39]     0.0    0.00    0.00       1         mesh_twentyseven_node_hexaedron_init [39]
                0.00    0.00       1/2           mesh_hexa_gauss27_init [26]
                0.00    0.00      56/120         wasora_mesh_add_node_parent [78]
                0.00    0.00      19/50          wasora_mesh_compute_coords_from_parent [87]
-----------------------------------------------
                0.00    0.00       1/1           wasora_mesh_element_types_init [22]
[40]     0.0    0.00    0.00       1         mesh_two_node_line_init [40]
                0.00    0.00       2/26          mesh_init_shape_at_gauss [25]
                0.00    0.00       2/28          mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00      42/280842      mesh_init_shape_at_gauss [25]
                0.00    0.00   18720/280842      sn_elements_build_elemental_objects [5]
                0.00    0.00   56160/280842      mesh_compute_h [19]
                0.00    0.00   56160/280842      mesh_compute_x [20]
                0.00    0.00  149760/280842      mesh_compute_H [15]
[41]     0.0    0.00    0.00  280842         mesh_six_node_prism_h [41]
-----------------------------------------------
                0.00    0.00    4304/56720       mesh_compute_dxdr [9]
                0.00    0.00    9360/56720       mesh_prism_vol [67]
                0.00    0.00   43056/56720       mesh_hexahedron_vol [59]
[42]     0.0    0.00    0.00   56720         mesh_subtract [42]
-----------------------------------------------
                0.00    0.00   12688/53392       mesh_inverse [52]
                0.00    0.00   40704/53392       mesh_integration_weight [8]
[43]     0.0    0.00    0.00   53392         mesh_determinant [43]
-----------------------------------------------
                0.00    0.00       1/52571       wasora_evaluate_expression_in_string [192]
                0.00    0.00       4/52571       mesh_gmsh_readmesh [154]
                0.00    0.00       8/52571       wasora_instruction_print [123]
                0.00    0.00    1806/52571       sn_elements_results_fill_power [186]
                0.00    0.00   50752/52571       sn_elements_build_elemental_objects [5]
[44]     0.0    0.00    0.00   52571         wasora_evaluate_expression [44]
-----------------------------------------------
                0.00    0.00      40/38440       mesh_init_shape_at_gauss [25]
                0.00    0.00   38400/38440       mesh_compute_dxdr [9]
[45]     0.0    0.00    0.00   38440         mesh_four_node_quad_dhdr [45]
-----------------------------------------------
                0.00    0.00    2152/23272       mesh_compute_dxdr [9]
                0.00    0.00   21120/23272       sn_elements_add_vacuum_bc [58]
[46]     0.0    0.00    0.00   23272         mesh_dot [46]
-----------------------------------------------
                0.00    0.00    3120/17472       mesh_prism_vol [67]
                0.00    0.00   14352/17472       mesh_hexahedron_vol [59]
[47]     0.0    0.00    0.00   17472         mesh_cross_dot [47]
-----------------------------------------------
                0.00    0.00   15329/15329       mesh_integration_weight [8]
[48]     0.0    0.00    0.00   15329         mesh_alloc_fem_objects [48]
-----------------------------------------------
                0.00    0.00   15328/15328       mesh_gmsh_readmesh [154]
[49]     0.0    0.00    0.00   15328         mesh_add_element_to_list [49]
-----------------------------------------------
                0.00    0.00   12688/12688       mesh_gmsh_readmesh [154]
[50]     0.0    0.00    0.00   12688         mesh_add_material_to_list [50]
-----------------------------------------------
                0.00    0.00   12688/12688       mesh_compute_fem_objects_at_gauss [7]
[51]     0.0    0.00    0.00   12688         mesh_compute_l [51]
-----------------------------------------------
                0.00    0.00   12688/12688       mesh_compute_fem_objects_at_gauss [7]
[52]     0.0    0.00    0.00   12688         mesh_inverse [52]
                0.00    0.00   12688/53392       mesh_determinant [43]
-----------------------------------------------
                0.00    0.00   10560/10560       sn_elements_add_vacuum_bc [58]
[53]     0.0    0.00    0.00   10560         PetscMemcpy [53]
-----------------------------------------------
                0.00    0.00      20/9620        mesh_init_shape_at_gauss [25]
                0.00    0.00    9600/9620        mesh_compute_h [19]
[54]     0.0    0.00    0.00    9620         mesh_four_node_quad_h [54]
-----------------------------------------------
                0.00    0.00    1360/3076        sn_elements_compute_outward_normal [72]
                0.00    0.00    1716/3076        mesh_element2cell [152]
[55]     0.0    0.00    0.00    3076         mesh_compute_element_barycenter [55]
-----------------------------------------------
                0.00    0.00      24/2904        mesh_init_shape_at_gauss [25]
                0.00    0.00    2880/2904        mesh_compute_dxdr [9]
[56]     0.0    0.00    0.00    2904         mesh_three_node_triang_dhdr [56]
-----------------------------------------------
                0.00    0.00     680/2832        sn_elements_compute_outward_normal [72]
                0.00    0.00    2152/2832        mesh_compute_dxdr [9]
[57]     0.0    0.00    0.00    2832         mesh_normalized_cross [57]
-----------------------------------------------
                0.00    0.00    2640/2640        sn_elements_set_essential_bc [187]
[58]     0.0    0.00    0.00    2640         sn_elements_add_vacuum_bc [58]
                0.00    0.00   21120/23272       mesh_dot [46]
                0.00    0.00   10560/10560       PetscMemcpy [53]
-----------------------------------------------
                0.00    0.00    1196/2392        sn_elements_normalize_flux [12]
                0.00    0.00    1196/2392        mesh_element2cell [152]
[59]     0.0    0.00    0.00    2392         mesh_hexahedron_vol [59]
                0.00    0.00   43056/56720       mesh_subtract [42]
                0.00    0.00   14352/17472       mesh_cross_dot [47]
-----------------------------------------------
                0.00    0.00    2268/2268        mesh_init_shape_at_gauss [25]
[60]     0.0    0.00    0.00    2268         mesh_twentyseven_node_hexahedron_dhdr [60]
-----------------------------------------------
                0.00    0.00    2152/2152        mesh_compute_dxdr [9]
[61]     0.0    0.00    0.00    2152         mesh_cross [61]
-----------------------------------------------
                0.00    0.00    1964/1964        mesh_find_element_volumetric_neighbor [70]
[62]     0.0    0.00    0.00    1964         mesh_count_common_nodes [62]
-----------------------------------------------
                               39254             insert_rec [63]
                0.00    0.00    1806/1806        kd_insert [64]
[63]     0.0    0.00    0.00    1806+39254   insert_rec [63]
                               39254             insert_rec [63]
-----------------------------------------------
                0.00    0.00    1806/1806        wasora_instruction_mesh [14]
[64]     0.0    0.00    0.00    1806         kd_insert [64]
                0.00    0.00    1806/1806        insert_rec [63]
                0.00    0.00    1805/1805        hyperrect_extend [65]
                0.00    0.00       1/1           hyperrect_create [147]
-----------------------------------------------
                0.00    0.00    1805/1805        kd_insert [64]
[65]     0.0    0.00    0.00    1805         hyperrect_extend [65]
-----------------------------------------------
                0.00    0.00    1680/1680        mesh_init_shape_at_gauss [25]
[66]     0.0    0.00    0.00    1680         mesh_twenty_node_hexahedron_dhdr [66]
-----------------------------------------------
                0.00    0.00     520/1040        sn_elements_normalize_flux [12]
                0.00    0.00     520/1040        mesh_element2cell [152]
[67]     0.0    0.00    0.00    1040         mesh_prism_vol [67]
                0.00    0.00    9360/56720       mesh_subtract [42]
                0.00    0.00    3120/17472       mesh_cross_dot [47]
-----------------------------------------------
                0.00    0.00     756/756         mesh_init_shape_at_gauss [25]
[68]     0.0    0.00    0.00     756         mesh_twentyseven_node_hexahedron_h [68]
-----------------------------------------------
                0.00    0.00      12/732         mesh_init_shape_at_gauss [25]
                0.00    0.00     720/732         mesh_compute_h [19]
[69]     0.0    0.00    0.00     732         mesh_three_node_triang_h [69]
-----------------------------------------------
                0.00    0.00     680/680         sn_elements_compute_outward_normal [72]
[70]     0.0    0.00    0.00     680         mesh_find_element_volumetric_neighbor [70]
                0.00    0.00    1964/1964        mesh_count_common_nodes [62]
-----------------------------------------------
                0.00    0.00     680/680         sn_elements_compute_outward_normal [72]
[71]     0.0    0.00    0.00     680         mesh_subtract_dot [71]
-----------------------------------------------
                0.00    0.00     680/680         sn_elements_set_essential_bc [187]
[72]     0.0    0.00    0.00     680         sn_elements_compute_outward_normal [72]
                0.00    0.00    1360/3076        mesh_compute_element_barycenter [55]
                0.00    0.00     680/680         mesh_find_element_volumetric_neighbor [70]
                0.00    0.00     680/2832        mesh_normalized_cross [57]
                0.00    0.00     680/680         mesh_subtract_dot [71]
-----------------------------------------------
                0.00    0.00     560/560         mesh_init_shape_at_gauss [25]
[73]     0.0    0.00    0.00     560         mesh_twenty_node_hexahedron_h [73]
-----------------------------------------------
                0.00    0.00     180/180         mesh_init_shape_at_gauss [25]
[74]     0.0    0.00    0.00     180         mesh_nine_node_quad_dhdr [74]
-----------------------------------------------
                0.00    0.00       1/166         wasora_parser_expression_in_string [215]
                0.00    0.00       1/166         wasora_parser_string_format [218]
                0.00    0.00       1/166         wasora_parser_keywords_ints [217]
                0.00    0.00      15/166         plugin_parse_line [130]
                0.00    0.00      19/166         wasora_parse_first_pass [213]
                0.00    0.00      29/166         wasora_mesh_parse_line [119]
                0.00    0.00      30/166         wasora_parser_string [92]
                0.00    0.00      70/166         wasora_parse_line [99]
[75]     0.0    0.00    0.00     166         wasora_get_next_token [75]
-----------------------------------------------
                0.00    0.00     160/160         mesh_init_shape_at_gauss [25]
[76]     0.0    0.00    0.00     160         mesh_eight_node_quad_dhdr [76]
-----------------------------------------------
                0.00    0.00     150/150         mesh_init_shape_at_gauss [25]
[77]     0.0    0.00    0.00     150         mesh_ten_node_tetrahedron_dhdr [77]
-----------------------------------------------
                0.00    0.00       2/120         mesh_three_node_line_init [36]
                0.00    0.00       6/120         mesh_six_node_triangle_init [34]
                0.00    0.00       8/120         mesh_eight_node_quadrangle_init [29]
                0.00    0.00      12/120         mesh_nine_node_quadrangle_init [32]
                0.00    0.00      12/120         mesh_ten_node_tetrahedron_init [35]
                0.00    0.00      24/120         mesh_twenty_node_hexaedron_init [38]
                0.00    0.00      56/120         mesh_twentyseven_node_hexaedron_init [39]
[78]     0.0    0.00    0.00     120         wasora_mesh_add_node_parent [78]
-----------------------------------------------
                0.00    0.00      50/100         wasora_parse_first_pass [213]
                0.00    0.00      50/100         wasora_parse_input_file [214]
[79]     0.0    0.00    0.00     100         wasora_read_line [79]
-----------------------------------------------
                0.00    0.00       2/98          wasora_mesh_parse_line [119]
                0.00    0.00       8/98          wasora_define_vector [121]
                0.00    0.00      18/98          wasora_define_function [101]
                0.00    0.00      70/98          wasora_define_variable [83]
[80]     0.0    0.00    0.00      98         wasora_check_name [80]
-----------------------------------------------
                0.00    0.00      90/90          mesh_init_shape_at_gauss [25]
[81]     0.0    0.00    0.00      90         mesh_nine_node_quad_h [81]
-----------------------------------------------
                0.00    0.00      80/80          mesh_init_shape_at_gauss [25]
[82]     0.0    0.00    0.00      80         mesh_eight_node_quad_h [82]
-----------------------------------------------
                0.00    0.00       2/70          wasora_mesh_parse_line [119]
                0.00    0.00       7/70          wasora_mesh_init_before_parser [23]
                0.00    0.00      24/70          plugin_init_before_parser [175]
                0.00    0.00      37/70          wasora_init_before_parser [21]
[83]     0.0    0.00    0.00      70         wasora_define_variable [83]
                0.00    0.00      70/98          wasora_check_name [80]
-----------------------------------------------
                0.00    0.00      70/70          wasora_free_vars [205]
[84]     0.0    0.00    0.00      70         wasora_free_var [84]
-----------------------------------------------
                0.00    0.00      60/60          mesh_init_shape_at_gauss [25]
[85]     0.0    0.00    0.00      60         mesh_four_node_tetrahedron_dhdr [85]
-----------------------------------------------
                0.00    0.00      50/50          mesh_init_shape_at_gauss [25]
[86]     0.0    0.00    0.00      50         mesh_ten_node_tetrahedron_h [86]
-----------------------------------------------
                0.00    0.00       1/50          mesh_three_node_line_init [36]
                0.00    0.00       3/50          mesh_six_node_triangle_init [34]
                0.00    0.00       4/50          mesh_eight_node_quadrangle_init [29]
                0.00    0.00       5/50          mesh_nine_node_quadrangle_init [32]
                0.00    0.00       6/50          mesh_ten_node_tetrahedron_init [35]
                0.00    0.00      12/50          mesh_twenty_node_hexaedron_init [38]
                0.00    0.00      19/50          mesh_twentyseven_node_hexaedron_init [39]
[87]     0.0    0.00    0.00      50         wasora_mesh_compute_coords_from_parent [87]
-----------------------------------------------
                0.00    0.00      48/48          mesh_init_shape_at_gauss [25]
[88]     0.0    0.00    0.00      48         mesh_six_node_triang_dhdr [88]
-----------------------------------------------
                0.00    0.00      34/34          wasora_parse_madeup_expression [94]
[89]     0.0    0.00    0.00      34         wasora_parse_factor [89]
                0.00    0.00      16/16          wasora_ends_in_zero [106]
                0.00    0.00      16/16          wasora_ends_in_init [105]
                0.00    0.00      16/24          wasora_get_matrix_ptr [97]
                0.00    0.00      16/25          wasora_get_vector_ptr [95]
                0.00    0.00      16/16          wasora_get_variable_ptr [110]
                0.00    0.00      16/16          wasora_get_builtin_function_ptr [107]
                0.00    0.00      16/16          wasora_get_builtin_vectorfunction_ptr [109]
                0.00    0.00      16/16          wasora_get_builtin_functional_ptr [108]
                0.00    0.00      16/18          wasora_get_function_ptr [104]
-----------------------------------------------
                0.00    0.00       1/32          wasora_evaluate_expression_in_string [192]
                0.00    0.00       1/32          wasora_free_print_functions [200]
                0.00    0.00      30/32          wasora_free_prints [202]
[90]     0.0    0.00    0.00      32         wasora_destroy_expression [90]
-----------------------------------------------
                0.00    0.00      30/30          wasora_parse_line [99]
[91]     0.0    0.00    0.00      30         wasora_parser_match_keyword_expression [91]
-----------------------------------------------
                0.00    0.00       1/30          wasora_parser_file_path [216]
                0.00    0.00       6/30          plugin_parse_line [130]
                0.00    0.00       8/30          wasora_mesh_parse_line [119]
                0.00    0.00      15/30          wasora_parse_line [99]
[92]     0.0    0.00    0.00      30         wasora_parser_string [92]
                0.00    0.00      30/166         wasora_get_next_token [75]
-----------------------------------------------
                0.00    0.00       2/28          mesh_eight_node_quadrangle_init [29]
                0.00    0.00       2/28          mesh_eight_node_hexahedron_init [28]
                0.00    0.00       2/28          mesh_nine_node_quadrangle_init [32]
                0.00    0.00       2/28          mesh_three_node_triangle_init [37]
                0.00    0.00       2/28          mesh_six_node_prism_init [33]
                0.00    0.00       2/28          mesh_three_node_line_init [36]
                0.00    0.00       2/28          mesh_two_node_line_init [40]
                0.00    0.00       2/28          mesh_one_node_point_init [159]
                0.00    0.00       2/28          mesh_four_node_quadrangle_init [30]
                0.00    0.00       2/28          mesh_six_node_triangle_init [34]
                0.00    0.00       4/28          mesh_hexa_gauss27_init [26]
                0.00    0.00       4/28          mesh_tetrahedron_gauss_init [27]
[93]     0.0    0.00    0.00      28         mesh_alloc_gauss [93]
-----------------------------------------------
                0.00    0.00      26/26          wasora_parse_expression [113]
[94]     0.0    0.00    0.00      26         wasora_parse_madeup_expression [94]
                0.00    0.00      34/34          wasora_parse_factor [89]
-----------------------------------------------
                0.00    0.00       1/25          plugin_init_after_parser [174]
                0.00    0.00       8/25          wasora_parse_line [99]
                0.00    0.00      16/25          wasora_parse_factor [89]
[95]     0.0    0.00    0.00      25         wasora_get_vector_ptr [95]
-----------------------------------------------
                0.00    0.00      24/24          mesh_init_shape_at_gauss [25]
[96]     0.0    0.00    0.00      24         mesh_six_node_triang_h [96]
-----------------------------------------------
                0.00    0.00       8/24          wasora_parse_line [99]
                0.00    0.00      16/24          wasora_parse_factor [89]
[97]     0.0    0.00    0.00      24         wasora_get_matrix_ptr [97]
-----------------------------------------------
                0.00    0.00      20/20          mesh_init_shape_at_gauss [25]
[98]     0.0    0.00    0.00      20         mesh_four_node_tetrahedron_h [98]
-----------------------------------------------
                0.00    0.00      19/19          wasora_parse_input_file [214]
[99]     0.0    0.00    0.00      19         wasora_parse_line [99]
                0.00    0.00      70/166         wasora_get_next_token [75]
                0.00    0.00      30/30          wasora_parser_match_keyword_expression [91]
                0.00    0.00      15/30          wasora_parser_string [92]
                0.00    0.00      10/14          wasora_define_instruction [111]
                0.00    0.00       9/9           wasora_mesh_parse_line [119]
                0.00    0.00       8/24          wasora_get_matrix_ptr [97]
                0.00    0.00       8/25          wasora_get_vector_ptr [95]
                0.00    0.00       8/13          wasora_parse_expression [113]
                0.00    0.00       1/18          wasora_get_function_ptr [104]
                0.00    0.00       1/1           wasora_parser_string_format [218]
-----------------------------------------------
                0.00    0.00      19/19          wasora_parse_input_file [214]
[100]    0.0    0.00    0.00      19         wasora_pop_error_message [100]
-----------------------------------------------
                0.00    0.00       4/18          wasora_define_physical_property [131]
                0.00    0.00       4/18          wasora_define_property_data [132]
                0.00    0.00      10/18          milonga_define_result_functions [167]
[101]    0.0    0.00    0.00      18         wasora_define_function [101]
                0.00    0.00      18/98          wasora_check_name [80]
-----------------------------------------------
                0.00    0.00      18/18          wasora_free_functions [197]
[102]    0.0    0.00    0.00      18         wasora_free_function [102]
-----------------------------------------------
                0.00    0.00       1/18          wasora_instruction_print_function [210]
                0.00    0.00       8/18          wasora_instruction_mesh_post [145]
                0.00    0.00       9/18          mesh_vtk_write_scalar [118]
[103]    0.0    0.00    0.00      18         wasora_function_init [103]
-----------------------------------------------
                0.00    0.00       1/18          wasora_parse_line [99]
                0.00    0.00       1/18          wasora_mesh_parse_line [119]
                0.00    0.00      16/18          wasora_parse_factor [89]
[104]    0.0    0.00    0.00      18         wasora_get_function_ptr [104]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [89]
[105]    0.0    0.00    0.00      16         wasora_ends_in_init [105]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [89]
[106]    0.0    0.00    0.00      16         wasora_ends_in_zero [106]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [89]
[107]    0.0    0.00    0.00      16         wasora_get_builtin_function_ptr [107]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [89]
[108]    0.0    0.00    0.00      16         wasora_get_builtin_functional_ptr [108]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [89]
[109]    0.0    0.00    0.00      16         wasora_get_builtin_vectorfunction_ptr [109]
-----------------------------------------------
                0.00    0.00      16/16          wasora_parse_factor [89]
[110]    0.0    0.00    0.00      16         wasora_get_variable_ptr [110]
-----------------------------------------------
                0.00    0.00       2/14          plugin_parse_line [130]
                0.00    0.00       2/14          wasora_mesh_parse_line [119]
                0.00    0.00      10/14          wasora_parse_line [99]
[111]    0.0    0.00    0.00      14         wasora_define_instruction [111]
-----------------------------------------------
                0.00    0.00      13/13          wasora_parse_expression [113]
[112]    0.0    0.00    0.00      13         wasora_add_leading_zeros [112]
-----------------------------------------------
                0.00    0.00       1/13          wasora_evaluate_expression_in_string [192]
                0.00    0.00       4/13          wasora_define_property_data [132]
                0.00    0.00       8/13          wasora_parse_line [99]
[113]    0.0    0.00    0.00      13         wasora_parse_expression [113]
                0.00    0.00      26/26          wasora_parse_madeup_expression [94]
                0.00    0.00      13/13          wasora_strip_blanks [114]
                0.00    0.00      13/13          wasora_add_leading_zeros [112]
-----------------------------------------------
                0.00    0.00      13/13          wasora_parse_expression [113]
[114]    0.0    0.00    0.00      13         wasora_strip_blanks [114]
-----------------------------------------------
                0.00    0.00      10/10          sn_elements_problem_init [184]
[115]    0.0    0.00    0.00      10         sn_elements_results_fill_args [115]
-----------------------------------------------
                0.00    0.00       9/9           mesh_init_shape_at_gauss [25]
[116]    0.0    0.00    0.00       9         mesh_three_node_line_dhdr [116]
-----------------------------------------------
                0.00    0.00       9/9           mesh_init_shape_at_gauss [25]
[117]    0.0    0.00    0.00       9         mesh_three_node_line_h [117]
-----------------------------------------------
                0.00    0.00       9/9           wasora_instruction_mesh_post [145]
[118]    0.0    0.00    0.00       9         mesh_vtk_write_scalar [118]
                0.00    0.00       9/18          wasora_function_init [103]
-----------------------------------------------
                0.00    0.00       9/9           wasora_parse_line [99]
[119]    0.0    0.00    0.00       9         wasora_mesh_parse_line [119]
                0.00    0.00      29/166         wasora_get_next_token [75]
                0.00    0.00       8/30          wasora_parser_string [92]
                0.00    0.00       6/8           wasora_define_vector [121]
                0.00    0.00       4/4           wasora_define_property_data [132]
                0.00    0.00       2/14          wasora_define_instruction [111]
                0.00    0.00       2/2           wasora_define_physical_entity [144]
                0.00    0.00       2/98          wasora_check_name [80]
                0.00    0.00       2/70          wasora_define_variable [83]
                0.00    0.00       1/1           wasora_parser_file_path [216]
                0.00    0.00       1/1           wasora_parser_expression_in_string [215]
                0.00    0.00       1/1           wasora_define_mesh [191]
                0.00    0.00       1/6           wasora_define_file [128]
                0.00    0.00       1/18          wasora_get_function_ptr [104]
                0.00    0.00       1/1           wasora_define_material [190]
-----------------------------------------------
                0.00    0.00       8/8           plugin_init_after_parser [174]
[120]    0.0    0.00    0.00       8         milonga_resolve_xs_expr [120]
-----------------------------------------------
                0.00    0.00       1/8           plugin_init_after_parser [174]
                0.00    0.00       1/8           wasora_mesh_init_before_parser [23]
                0.00    0.00       6/8           wasora_mesh_parse_line [119]
[121]    0.0    0.00    0.00       8         wasora_define_vector [121]
                0.00    0.00       8/98          wasora_check_name [80]
-----------------------------------------------
                0.00    0.00       8/8           wasora_free_vectors [206]
[122]    0.0    0.00    0.00       8         wasora_free_vector [122]
-----------------------------------------------
                0.00    0.00       8/8           wasora_step [3]
[123]    0.0    0.00    0.00       8         wasora_instruction_print [123]
                0.00    0.00       8/52571       wasora_evaluate_expression [44]
-----------------------------------------------
                0.00    0.00       6/6           milonga_instruction_step [4]
[124]    0.0    0.00    0.00       6         PetscTime [124]
-----------------------------------------------
                0.00    0.00       6/6           mesh_init_shape_at_gauss [25]
[125]    0.0    0.00    0.00       6         mesh_two_node_line_dhdr [125]
-----------------------------------------------
                0.00    0.00       6/6           mesh_init_shape_at_gauss [25]
[126]    0.0    0.00    0.00       6         mesh_two_node_line_h [126]
-----------------------------------------------
                0.00    0.00       6/6           milonga_instruction_step [4]
[127]    0.0    0.00    0.00       6         milonga_get_cpu_time [127]
-----------------------------------------------
                0.00    0.00       1/6           plugin_parse_line [130]
                0.00    0.00       1/6           wasora_parser_file_path [216]
                0.00    0.00       1/6           wasora_mesh_parse_line [119]
                0.00    0.00       3/6           wasora_init_before_parser [21]
[128]    0.0    0.00    0.00       6         wasora_define_file [128]
-----------------------------------------------
                0.00    0.00       1/5           wasora_parse_first_pass [213]
                0.00    0.00       1/5           wasora_parse_input_file [214]
                0.00    0.00       3/5           wasora_instruction_open_file [136]
[129]    0.0    0.00    0.00       5         wasora_fopen [129]
-----------------------------------------------
                0.00    0.00       4/4           wasora_parse_input_file [214]
[130]    0.0    0.00    0.00       4         plugin_parse_line [130]
                0.00    0.00      15/166         wasora_get_next_token [75]
                0.00    0.00       6/30          wasora_parser_string [92]
                0.00    0.00       2/14          wasora_define_instruction [111]
                0.00    0.00       1/1           wasora_parser_keywords_ints [217]
                0.00    0.00       1/1           milonga_define_result_functions [167]
                0.00    0.00       1/6           wasora_define_file [128]
-----------------------------------------------
                0.00    0.00       4/4           wasora_define_property_data [132]
[131]    0.0    0.00    0.00       4         wasora_define_physical_property [131]
                0.00    0.00       4/18          wasora_define_function [101]
-----------------------------------------------
                0.00    0.00       4/4           wasora_mesh_parse_line [119]
[132]    0.0    0.00    0.00       4         wasora_define_property_data [132]
                0.00    0.00       4/4           wasora_define_physical_property [131]
                0.00    0.00       4/13          wasora_parse_expression [113]
                0.00    0.00       4/18          wasora_define_function [101]
-----------------------------------------------
                0.00    0.00       1/4           wasora_instruction_shell [211]
                0.00    0.00       3/4           wasora_instruction_open_file [136]
[133]    0.0    0.00    0.00       4         wasora_evaluate_string [133]
-----------------------------------------------
